year,site,zone,season,sampling_start,sampling_end,sampling_totalDays,quadrats,A_FORB,A_GRASS,P_FORB,P_GRASS,P_LF-SU,P_S-SHR,P_SHRUB,P_ST-SU,UNK_FORB,UNK_GRASS,YUEL,pasture,UnitID,herb_kg_ha,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
2013,JER Pasture 12A,S,FALL,2013-10-17,2013-10-17,1,32,3.9700205464213343,4.671018637094294,0.8991795413097851,12.900089548179862,0.0,0.3498922190719096,133.09996706279492,0.0,0.0,0.0,6.4661625,JP12A,JP12AS,224.40308273005274,2013-10-17 00:00:00,0.2042080787280181,9.022015592933828,0.0736763197207222,0.04521280006258917,0.015961036933760026,0.16511384412764693,15.616993361402084,0.07705813978278969,0.3937087479849788,0.25897938699467365,0.17240841326965864,-0.0577727993964639,0.15299579470247088,0.6280437257937095,0.04969553967403958,-0.311918003813047,130.4426402047653,128.9067538611784,120.87536496148905,131.99797722292766,122.96254183786664,124.072899273583,1067.8914610049585,1727.1900758807801,2335.9546886354783,3530.57565650022,3964.8499694101056,3422.4811726436005
2013,JER Pasture 12A,S,SPRING,2013-04-24,2013-04-24,1,32,0.0,0.0,0.0,2.0043748516003475,0.0,0.2227970640035448,34.98852552665428,0.0,0.0,0.0,2.74921875,JP12A,JP12AS,20.043748516003475,2013-04-24 00:00:00,0.13217044000903974,5.575870464396921,0.037767740437745875,0.02321271937949962,-0.09824296261201076,0.10845970465274225,10.272777143512128,-0.0008360564654921411,0.4101809402146999,0.26296355586771264,0.21704624155485933,-0.1355133485565392,0.09896400618483073,0.6806871164855737,0.009662412243460355,-0.38284447875616956,134.36819643005242,130.19691588430243,132.65626086459477,131.14751471499005,136.32317733798942,144.4019262828914,1199.323604082707,1881.868319276035,2624.4267966119037,3423.0591993820635,4495.793997381483,4168.34916105527
2013,JER Pasture 9,E,FALL,2013-10-10,2013-10-10,1,32,21.120933306959785,12.253292996088952,9.046731337985896,77.40016265889867,0.0,2.253940849949972,56.62576928958018,0.0,0.0311751061549708,0.0,65.03877500000002,JP9,JP9E,1198.5229540608827,2013-10-10 00:00:00,0.32255035226124357,10.642606305788819,0.11729037894342964,0.13551039030684395,0.07135428566651297,0.21755542806037115,20.621800109502267,0.1252416746446955,0.5038646341097213,0.36429840457831997,0.15233589693974584,-0.04609771793764904,0.20066241342442398,0.435755502973185,0.07483751248890931,-0.24021885957654404,142.48545022698775,140.86778223681918,122.44250597420047,142.62925258193943,121.42995827055348,119.0688528260436,613.2607697576011,988.2518718132096,1403.2709978084304,2722.6089026691952,2996.27828314843,2375.5828063530485
2013,JER Pasture 9,E,SPRING,2013-04-23,2013-04-23,1,31,0.0,0.0,0.0,16.594092911785303,0.0,1.375671560837245,37.57541993321317,0.0,0.0,0.0,5.524451612903227,JP9,JP9E,165.94092911785305,2013-04-23 00:00:00,0.13215925284948923,4.627640367342492,0.031141202014641774,0.06894636280506843,-0.15073808350650555,0.0949373907538963,8.960456573074902,-0.013252278038260935,0.47104476131133904,0.3058655354408659,0.24797146286573243,-0.18103386242554934,0.0844733513223526,0.532273936235862,0.005039927398277629,-0.3373737790565968,142.6313205386953,136.05018803282593,141.60680558063171,134.43648674620053,144.0497159418519,153.9256630406251,879.4971877958244,1349.8938421275832,1995.8664310096538,2603.640360366194,3753.0880916527767,3526.013721784593
2013,JER Pasture 9,G,FALL,2013-10-08,2013-10-08,1,32,20.54702440060196,13.622297504213568,15.875997332875157,135.47872692309983,0.0,1.1533940709969788,21.213383839784044,0.0,7.045221729936925e-05,0.0,0.976278125,JP9,JP9G,1855.241166130078,2013-10-08 00:00:00,0.37511916856467903,10.93856210161664,0.13707878670650134,0.1492475592565741,0.12807925143230597,0.24510788706563744,23.305724832853752,0.16216437189679872,0.49601387345339526,0.38338337264688216,0.11244670905099576,-0.009001524575989617,0.22932462416687419,0.40019465070054705,0.08715650241023093,-0.20962759658594815,141.05843668925533,144.46377116876104,119.69402586232732,150.4860457092049,118.54900495411337,113.84288285005763,544.9281078565634,911.4452469283725,1208.9213061861228,2657.328508554233,2705.402421171786,2054.2362927715667
2013,JER Pasture 9,G,SPRING,2013-04-23,2013-04-23,1,32,0.0,0.0,0.0,33.49517124673322,0.0,0.0,28.537658846456235,0.0,0.0,0.0,0.5425125000000001,JP9,JP9G,334.9517124673322,2013-04-23 00:00:00,0.1320151787135778,4.881788818068976,0.032923988431325074,0.07152345080558839,-0.15122751995961434,0.0941463720060318,8.889105729486884,-0.005006575598518559,0.45767802466763274,0.30780334989624797,0.2277821481544226,-0.18324715292159777,0.08479370070095942,0.5282256355834886,0.0029478243874112016,-0.3327475421345925,141.14192787712355,136.9643075078129,142.41842510651614,136.80578065534775,145.5913359458363,154.230625407586,897.4421982442612,1383.5204046162403,1968.4096336522903,2567.271745673855,3716.8433241796442,3479.2839131547707
2013,JER Pasture 9,S,FALL,2013-10-09,2013-10-09,1,32,26.915057152515224,8.850146049205119,5.742220298160934,50.83076016832684,0.0,0.3752128544583077,111.29635980911203,0.0,0.0004931655210955848,0.0,166.012859375,JP9,JP9S,923.386768337292,2013-10-09 00:00:00,0.3027631823698355,10.505769757103632,0.10958904987001886,0.11535883569597458,0.07627185421185753,0.21532154401177,20.333789021645206,0.12252820896993977,0.47968728135752803,0.3334863279849216,0.1606359385407708,-0.03341297448861243,0.19739392141275025,0.47579354684528646,0.07700817681330312,-0.25068665027191767,138.83806845019012,136.70663336320246,119.76279915253014,138.36767903975257,119.18425356231182,117.46081512417872,680.8311355355992,1114.7514745062954,1590.7042066879144,2957.2100066203625,3172.4816190573774,2552.346843224252
2013,JER Pasture 9,S,SPRING,2013-04-23,2013-04-23,1,31,0.0,0.0,0.0,10.207934494040424,0.0,0.1552039709662532,26.82966428735434,0.0,0.0,0.0,4.414516129032258,JP9,JP9S,102.07934494040424,2013-04-23 00:00:00,0.13370426832096097,5.107695488888407,0.03459218913178473,0.05265528747623193,-0.1250807681336538,0.10069497096128024,9.497065741545311,-0.015780311700927835,0.4588248924257063,0.2865847676782788,0.2529101114511082,-0.15899058152297937,0.08922439480942715,0.5730680753065167,0.009723279660866639,-0.34686192605540106,140.41156223128803,133.012284286826,137.49166632151562,131.32130696734237,139.81198026281714,149.91830499365577,944.168197657869,1462.9176418717286,2187.2014406223084,2862.256724678994,3941.2730631320574,3677.032863365039
2014,CDRRC Pasture 3,E,FALL,2014-10-28,2014-10-28,1,32,7.073028107315619,10.994704222709712,12.425573792192834,44.22553929333737,0.0,1.787208786019637,45.58176157597037,0.0,0.0,0.0,0.0,CP3N,CP3NE,747.1884541555553,2014-10-28 00:00:00,0.33664234720165315,12.056420045761794,0.13878090063347376,0.13731410212849876,0.11846066123829696,0.24156969811023013,22.794998244492184,0.15246668802781851,0.4948953060959639,0.35510010851797047,0.14494692844570595,-0.020581360780435733,0.22482923134079835,0.47582717919161377,0.0921932848100836,-0.24535387514665533,139.1680419012018,137.49720260425661,115.62750094758647,138.98848369355483,114.54451884005988,111.81399222401214,670.2716178730304,1084.8776694470298,1532.0754948386075,3075.336250317113,3203.7993673307246,2420.786792959558
2014,CDRRC Pasture 3,E,SPRING,2014-04-28,2014-04-28,1,32,0.7071833431302619,0.0,1.6792228367000126,9.319185012470744,0.0,0.0644789722649551,51.334146247181394,0.0,0.0004303125,0.0,0.0,CP3N,CP3NE,117.06021504801018,2014-04-28 00:00:00,0.1719773938494444,9.496842464810928,0.0721518926431081,0.04864797501786672,-0.030123325088624163,0.13869483474143535,13.113776849928112,0.02169237236967063,0.44059448422167163,0.26932528445696235,0.23004279192379787,-0.10205572702971333,0.12425242230984501,0.6314032018269808,0.03704276777331125,-0.34075962204869914,135.2601399734944,128.046981401492,125.21735920969203,126.9835794800345,126.6585164162086,132.39632679698266,1030.879616150241,1624.5212278004178,2408.54497711986,3408.545513671968,4183.071301703583,3620.623911240175
2014,CDRRC Pasture 3,G,FALL,2014-10-28,2014-10-28,1,31,12.994397091382224,6.759459740080897,9.257968114428882,56.22908032099246,0.0,4.30864394533976,1.372156811809627,0.0511693225806451,0.0020313112366944,0.0,43.22063548387097,CP3N,CP3NG,852.4293657812115,2014-10-28 00:00:00,0.3638077889640718,11.628544795053948,0.14251040177551405,0.13950752728222643,0.14801866045144918,0.25808487601037583,24.374106734636133,0.17568557114085176,0.48362652806331086,0.3591885660289262,0.12322849766931224,0.005685048857429766,0.24220939330007424,0.461536682133636,0.09984010381021685,-0.22930665342375833,137.85174870952096,139.11864854591042,113.82114967977449,143.19254479451817,112.7366222081379,108.92837370680395,641.7200490125479,1062.6817770246648,1444.693079922225,3078.577346539388,3044.6568856565923,2283.0647388615776
2014,CDRRC Pasture 3,G,SPRING,2014-04-25,2014-04-25,1,32,0.9138430251223776,0.0,0.4044610922996557,11.874965780591063,0.0,0.000492067135222553,5.141773574621369,0.0,0.0047334375,0.0,40.74953125,CP3N,CP3NG,131.98003335513096,2014-04-25 00:00:00,0.16319883670839425,11.51690579956206,0.08718109508756747,0.05581395610020996,-0.027654043696034587,0.1310234697686505,12.385704775049906,0.019996716546342514,0.4321889456168081,0.27264245880328636,0.22043187747180426,-0.1145618817308126,0.1188076925373466,0.6308442839455175,0.031490576109607774,-0.3382457658676136,133.9542535544261,127.97188945582482,126.08719928376134,127.62020604076938,128.05591268661283,133.86221174518087,1072.3111524718215,1673.8010331906332,2413.538368071075,3353.7865679855995,4220.178545499606,3544.81962912481
2014,CDRRC Pasture 3,S,FALL,2014-10-28,2014-10-28,1,31,3.6581314599028114,7.101098829638557,12.380891419944104,29.66973710956961,0.0,2.346216132460479,48.1444788215267,0.0,0.0005922580645161291,0.0,0.0,CP3N,CP3NS,528.1045107711959,2014-10-28 00:00:00,0.28943030159758637,10.869405613954463,0.10983943740760305,0.10500637159282647,0.08049129136631153,0.21664564020849303,20.419868792758358,0.12297581184111153,0.4697854096093755,0.3164623638632833,0.16879946038230276,-0.02956555414294419,0.19841108058212598,0.5170019535669108,0.08136710164558675,-0.2646778555469779,136.74569959437878,133.3872823113064,116.9206622789772,134.03949540664382,116.49793723898449,115.30926522167017,751.248083267512,1226.3964359788515,1767.175998508596,3207.019217923539,3398.948465736652,2724.423182350706
2014,CDRRC Pasture 3,S,SPRING,2014-04-28,2014-04-28,1,32,1.4061936812436395,0.0,2.105105787395476,4.151486315219702,0.0,0.3278120374517159,73.44825790824525,0.0,0.0,0.0,1.4906875000000002,CP3N,CP3NS,76.62785783858817,2014-04-28 00:00:00,0.17728817349250386,7.139508920127876,0.05394396791573885,0.03833445314991798,-0.03463236805302661,0.142628536161241,13.483270540370258,0.027119990241654145,0.4331181078004594,0.2616538184892849,0.2267694245503337,-0.08840806121067533,0.1274746833242817,0.6261459725887423,0.03857054288372925,-0.3362345491198446,135.36098348115462,128.65874861304698,125.34549502265978,127.86973215980717,126.81268320774114,132.1289641848203,1009.3788861522642,1610.0133196511888,2382.7868060077762,3408.2913484611227,4069.757843995726,3653.7396260575715
2014,JER Pasture 12A,E,FALL,2014-10-27,2014-10-27,1,32,0.6075381587537083,3.7761986654476303,0.9651917960993688,47.61422590461522,0.0,0.9605923895889568,41.91239975096464,0.0,0.00286875,0.0,0.0,JP12A,JP12AE,529.6602327491591,2014-10-27 00:00:00,0.23651424583169828,8.791449586919226,0.07724387747427486,0.0968165218787419,-0.015320333468158202,0.17327539447473853,16.358523036323124,0.0875642422872391,0.45108687537752845,0.32181833807276405,0.16244594580875216,-0.09245827005466314,0.1599345765951396,0.5283285865184679,0.04935266894226357,-0.29596774706200885,136.5739891855197,136.41157323909994,126.87540389243489,139.71709437712872,128.06802076881502,127.59813590805066,838.5556385404565,1355.955456884719,1841.4075060254465,2975.398908478173,3576.2616475282093,3063.6930563812907
2014,JER Pasture 12A,E,SPRING,2014-05-02,2014-05-02,1,32,0.0,0.0,0.0110512469363444,20.786586108923316,0.0,0.1010051288875497,32.830285437005514,0.0,0.0,0.0,0.0,JP12A,JP12AE,207.9763735585966,2014-05-02 00:00:00,0.15524345398091144,9.376807440596439,0.06862860460338245,0.04463562203863282,-0.04606683957718518,0.12402571929117456,11.722594728017366,0.019938355200082414,0.4136316939330573,0.26487829353457365,0.20942700284807003,-0.11432908160472072,0.11261016875848072,0.6280137746413876,0.024724323440325175,-0.3369122772466001,132.70946809224662,128.8367828817031,128.2593208962843,129.95124522534795,131.21315061150304,137.00756422339202,1078.5120405067134,1718.0625330151252,2407.8880327403126,3293.6597907765054,4139.912355637216,3608.8201486715516
2014,JER Pasture 12A,G,FALL,2014-10-27,2014-10-27,1,32,0.3747339117299648,4.859392681450991,2.94377849828899,81.40726723093292,0.0,1.5664490283111558,55.35046981743293,0.0,0.004876875,0.0,11.370768750000002,JP12A,JP12AG,895.9004919740285,2014-10-27 00:00:00,0.24313674612224168,9.585600566014588,0.08612380282987014,0.10554083583226445,-0.007325316369987178,0.17218399472132387,16.27521740640109,0.08616929622066108,0.4583970920124283,0.32888379631470976,0.1614281233642193,-0.09339449191228517,0.15837717723785208,0.4951613706243828,0.049062304462907505,-0.27803057858956476,137.50733773824513,137.48438426429817,127.75639268367233,140.74237370479813,128.76672362375635,128.0632862011072,778.2461278491363,1258.860967986099,1714.382814584742,2806.2627054878617,3379.9764424725417,2844.891468562814
2014,JER Pasture 12A,G,SPRING,2014-05-02,2014-05-02,1,32,0.0,0.0,0.1292215465625804,43.39372145505482,0.0,0.0,51.1382130491583,0.0,0.0,0.0,12.91521875,JP12A,JP12AG,435.2294300161741,2014-05-02 00:00:00,0.15186429443193286,10.415338582994712,0.07619097098218383,0.046107243432231694,-0.03815263120864075,0.1203978902267244,11.373599409090607,0.016496310627833074,0.41012270024500647,0.26131670966779674,0.21041662392116733,-0.11400720106856482,0.10917193435272347,0.6169137134955818,0.023708134706583003,-0.32640404368478837,132.09954209878097,128.26656262564816,128.18227773537842,129.42659273065965,131.2872482130144,137.37558183879142,1067.040666623072,1700.3090038579064,2381.323613872822,3233.6471540822663,4062.3174738653697,3487.6433723972577
2014,JER Pasture 12A,S,FALL,2014-10-27,2014-10-27,1,30,0.0862270697452081,0.7723600790728973,0.5642215602456239,12.442986144169346,0.0,0.2682677122398511,93.49528144979212,0.0,0.000612,0.0,97.58054,JP12A,JP12AS,138.66406853233076,2014-10-27 00:00:00,0.18602376653535418,7.685310510537201,0.05951155134693484,0.0409344798284009,-0.0188615757486953,0.14899455223786878,14.083280692967957,0.05890328910020115,0.3942657464056483,0.2604978880841686,0.17801609147875752,-0.0782850538041399,0.13744003525094642,0.6255777138351457,0.03768245342826325,-0.32240245863550415,131.21700909406658,129.87695200290403,124.80786573685917,133.0631252786396,127.53185050085602,129.7048660783376,1073.1796647031042,1736.4985834856866,2343.521082323258,3410.179408148692,3989.606122139853,3542.3031923110775
2014,JER Pasture 12A,S,SPRING,2014-05-02,2014-05-02,1,30,0.0,0.0,0.0077158138111099,2.203484181197936,0.0,0.3236708267241682,71.76116357379257,0.0,0.0,0.0,7.7418,JP12A,JP12AS,22.11199995009046,2014-05-02 00:00:00,0.1429359054012607,7.869712245663075,0.055326631866555856,0.020882067548376286,-0.05345800937959289,0.11827661111872813,11.212663819482021,0.016012766699350988,0.3880722296194367,0.2475662988928218,0.2017450899280436,-0.10845955024596016,0.10849790342753662,0.6797743783796046,0.018646830023734132,-0.35629504915007737,130.8664140115527,127.79317909597404,127.98005022850083,129.87554035314434,131.7922922959963,138.00504434923153,1211.113382020534,1930.2205339613315,2639.670742449533,3519.4415703905784,4375.6716461373535,3917.0745804796616
2014,JER Pasture 9,E,FALL,2014-10-29,2014-10-29,1,32,0.6358811368765417,2.3457791130596357,9.287294877240836,56.06631091761474,0.0,4.408101419702037,46.91409663981457,0.0,0.0,0.0,97.24831875,JP9,JP9E,683.3526604479175,2014-10-29 00:00:00,0.25643312309127114,9.404523898320848,0.08644614940280879,0.13285354068285285,-0.039611225255477694,0.16934372029361808,16.08743680524238,0.07765592287051092,0.5095151081568494,0.3701147818891127,0.17386577841519235,-0.1256376270737823,0.15596443773627297,0.4431767659260756,0.045375108549572676,-0.27317819709666896,145.91429594696632,142.78089366124345,132.70027350867574,142.72047786249675,132.38053475598764,131.9172344189597,680.5593974933411,1040.906319217046,1475.6793172591047,2485.9606406276594,3195.506104793861,2689.0541078877336
2014,JER Pasture 9,E,SPRING,2014-04-25,2014-04-25,1,32,0.1987769314594067,0.0,0.8988935677222425,21.728925734889486,0.0,2.344153158074106,56.10384461269554,0.0,0.00057375,0.0,149.4264875,JP9,JP9E,228.27169984071136,2014-04-25 00:00:00,0.1596694559985421,10.125859841671275,0.07521428098900118,0.07219994281099011,-0.06070471878075115,0.11826985629653267,11.152293839521533,0.011643467171906959,0.451094362976708,0.28875381903822894,0.22802922977143142,-0.13530342987073718,0.10546310208935351,0.5412025850313062,0.02341595224928284,-0.30772928953339856,137.06049744363398,131.60757568858998,132.39333555948437,131.07165674146697,134.55410103440698,141.15605200387353,886.7602446933604,1402.9110204717795,2047.4110958806707,2826.4769218229912,3709.4832199545876,3191.565271008103
2014,JER Pasture 9,G,FALL,2014-10-30,2014-10-30,1,32,1.227973147672755,1.647539792397705,7.643126239945857,72.43941520007165,0.0,0.2129342900302114,26.07584616154136,0.0,0.0010040625,0.0,3.283178125,JP9,JP9G,829.5905844258798,2014-10-30 00:00:00,0.27121313043870204,9.990321711357563,0.09585262242758547,0.14590225860606246,-0.0377152373444414,0.16869817475712562,16.1517651613817,0.0872266373810242,0.5047839104793017,0.3901380657397643,0.1438871094971927,-0.13309259305562968,0.15812165215216167,0.40669841849560767,0.04235465745030229,-0.25334444898312236,146.79501026982504,147.416543855247,135.398684602534,150.09682593395365,135.27459878795992,133.0770717816747,647.5896259268252,982.5690397758933,1312.912964237658,2276.5260864394586,2973.0752501069387,2453.9034382858335
2014,JER Pasture 9,G,SPRING,2014-04-25,2014-04-25,1,32,0.2084238196600198,0.0,1.363547501295758,41.33362366971146,0.0,0.0,27.799624733049043,0.0,0.0027253125,0.0,1.306184375,JP9,JP9G,429.08320303167227,2014-04-25 00:00:00,0.15689184511771948,11.341864257324774,0.0844451056206993,0.07466143658454309,-0.05169063854243789,0.11482272782442629,10.82963155484137,0.016927602972970864,0.4346764815608321,0.28634420733553045,0.21117349539346753,-0.13554490889676302,0.10315013246880435,0.5297348572780818,0.02100114606335867,-0.29494196607375134,134.89168435555146,131.7400429733247,132.81075732347037,132.80649049909255,135.78826356808023,141.5862356571688,891.0901530765788,1424.990841657862,2006.621837885462,2754.2748822221038,3616.723503046945,3053.565467053531
2014,JER Pasture 9,S,FALL,2014-10-29,2014-10-29,1,32,0.6740936936790792,0.456430263753477,3.719087631461652,25.5031316881221,0.0,1.149301620031406,41.18617718783251,0.0,0.0,0.0,130.68562500000002,JP9,JP9S,303.5274327701631,2014-10-29 00:00:00,0.22833327285181873,8.86021513164002,0.07618931928182315,0.10452422196115742,-0.037326554304816226,0.163660279048419,15.455370764973418,0.06374911929055083,0.4883043824542529,0.3328736478936338,0.19689650290235494,-0.11320698270766252,0.14800691889599416,0.5084004500265481,0.04574764068961717,-0.300091701103584,141.17501888647175,136.56424771305927,129.24619778227236,136.07604096418163,129.60827623958028,131.10157017762438,772.8614329677544,1222.627280265809,1781.0353393319792,2828.6796206158238,3548.0839216625964,3046.1579574716366
