plot_id,year,tmax_Fall,tmax_Spring,tmax_Summer,tmax_Winter,tmin_Fall,tmin_Spring,tmin_Summer,tmin_Winter,vpdmax_Fall,vpdmax_Spring,vpdmax_Summer,vpdmax_Winter,ppt_Fall,ppt_Spring,ppt_Summer,ppt_Winter,tmean_Fall,tmean_Spring,tmean_Summer,tmean_Winter,Infested,Empty,infest_binary,class_wheat_ai_1000m,class_grass_ai_1000m,class_wheat_area_mn_1000m,class_grass_area_mn_1000m,class_wheat_cohesion_1000m,class_grass_cohesion_1000m,class_wheat_pland_1000m,class_grass_pland_1000m,class_wheat_ai_3000m,class_grass_ai_3000m,class_wheat_area_mn_3000m,class_grass_area_mn_3000m,class_wheat_cohesion_3000m,class_grass_cohesion_3000m,class_wheat_pland_3000m,class_grass_pland_3000m,class_wheat_ai_10000m,class_grass_ai_10000m,class_wheat_area_mn_10000m,class_grass_area_mn_10000m,class_wheat_cohesion_10000m,class_grass_cohesion_10000m,class_wheat_pland_10000m,class_grass_pland_10000m,Unique_ID,STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Longitude,Latitude,date
1,2014,18.5466664632161,16.585000038147,28.9710000356038,5.42700004577637,1.32166655858358,0.209999958674113,12.2069997787476,-10.7846666971842,18.052666982015,15.6379998524984,30.3103332519531,6.88700008392334,26.5483334859212,62.7126655578613,98.3613357543945,18.0120005607605,9.9333340326945,8.39700063069662,20.5883344014486,-2.67833340167999,4,96,infested,95.3930684699915,31.8181818181818,15.66,0.192857142857143,97.3973365393471,41.3603557888259,33.852140077821,0.416898276820456,90.8737466748516,85.3921778157726,4.9815671641791,3.561,97.2494298322626,95.0097355609609,23.3518040425666,14.9486808135508,92.0044380699808,89.3316044874825,5.4027396373057,10.7626783867632,97.3258058193004,99.1348635537624,26.4727723479244,33.0282015983,1_2014,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.19038,39.7354979,2014-07-02
8,2014,18.2353331247966,15.9723335901896,28.220666885376,5.86333338419596,2.61499985059102,0.738666613896688,12.6019999186198,-8.42500019073486,17.7056662241618,15.0989999771118,29.0296662648519,7.30766677856445,37.240000406901,52.6000010172526,105.820332845052,18.167999903361,10.4243336518606,8.35500049591064,20.4103342692057,-1.28033338983854,17,83,infested,91.2490922294844,68.5155837295299,3.35131578947368,1.79632653061224,95.1873910089679,93.9156833662844,39.448006690828,27.2651240591023,91.5013227513228,92.9920477137177,2.95971428571429,23.931,95.6880530236325,99.2847572487446,14.4884665009283,66.9414985681468,91.692911046408,93.979826415609,5.84308452250274,28.317247706422,97.0810711652985,99.8140303033602,16.8944202281725,58.7775575144393,8_2014,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.31671,39.58350417,2014-07-02
9,2014,18.2983338038127,15.9049997329712,28.1299997965495,6.04533322652181,2.90166648228963,0.950666685899099,12.7740001678467,-7.99633328119914,17.7533330917358,14.9300003051758,28.7700004577637,7.43233331044515,43.1516666412354,60.3043327331543,107.095664978027,15.2436671257019,10.5996673107147,8.42700036366781,20.4516671498617,-0.975000068545341,4,96,infested,93.7563971340839,92.4040511727079,12.9728571428571,24.6857142857143,95.9337468027018,97.236711490855,28.0199944459872,53.318522632602,95.2314943166066,93.1779847938345,6.67094594594595,37.1642553191489,98.1965716103318,99.0483374684723,17.2821223769614,61.1506711197933,90.879082868014,94.1365593768702,4.27042016806723,32.3803715670436,96.1913215371047,99.8793052307112,14.514535099595,63.6085548300859,9_2014,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.45712,39.6368525,2014-07-02
10,2014,18.3529996871948,16.0203329722087,28.2613328297933,6.18033345540365,3.47899993260702,1.51233327388763,13.4003330866496,-7.59799989064534,17.7153333028158,14.9566666285197,28.9456666310628,7.51199992497762,40.1123332977295,67.7299995422363,91.8146642049154,15.8910004297892,10.9153335889181,8.76533365249634,20.8296680450439,-0.708333363135656,23,77,infested,93.8829787234042,66.7820069204152,12.3685714285714,1.31571428571429,98.8722090937792,83.8703945125769,53.5783904204957,8.54915065441381,93.129430647822,81.0875553958558,4.89850961538462,4.15131147540984,98.2802384722624,96.2578463020359,35.6286388670338,26.5649095200629,92.4218075569427,91.9896275161496,6.1494575045208,16.3638973647712,97.8873737712829,99.593400168048,21.5858162592012,37.4454070513095,10_2014,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.58287,39.7176343,2014-07-02
8,2015,19.8330005009969,15.1646664937337,28.789000193278,6.22533321380615,4.25066661834717,1.58699997266134,13.3926668167114,-7.07099994023641,20.2520001729329,12.766666730245,29.3810005187988,7.39900000890096,40.9933350880941,103.537335713704,71.5546671549479,23.4660008748372,12.0413343111674,8.37500063578288,21.0900014241536,-0.422666675411165,33,67,infested,85.6714178544636,90.38974906567,1.45046511627907,14.52,89.1756093149226,97.5787665473533,19.2339716902581,26.8665001387732,82.8848791811755,93.1349887729494,1.87324675324675,16.164,92.9661642367669,98.6438207309471,15.1342503698574,48.0531335578709,85.0683976181535,94.5506878476092,2.59624768946396,45.8143401015228,94.5143613527919,99.7778352945824,13.372119591916,57.2839908146828,8_2015,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.31886,39.59358,2015-07-02
9,2015,19.8289998372396,15.0863329569499,28.7796669006348,6.33300002415975,4.58733328183492,1.7409999370575,13.5720001856486,-6.67433325449626,20.2116667429606,12.6053333282471,29.4070008595784,7.46866671244303,43.8203322092692,88.9863338470459,78.7490018208822,25.0916665395101,12.2073338826497,8.41266695658366,21.175334294637,-0.170666664838791,6,94,infested,85.4545454545455,92.4378924378924,1.554,33.75,87.3122644876226,97.0697461686992,14.3888888888889,52.0833333333333,86.2693584070797,93.647946397953,2.0683125,42.95925,91.601947537287,98.966983552322,11.5756335589485,60.1070360459625,84.7265858023464,94.8858578150833,2.8521643663739,53.959402173913,95.3164987352173,99.8801560917526,14.4284461607451,63.0190198996307,9_2015,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.45625,39.63651,2015-07-02
10,2015,19.9293340047201,15.2343333562215,28.9986667633057,6.65000009536743,5.08966676394145,2.22000006834666,14.1160001754761,-6.10866673787435,20.3566675186157,12.5666666030884,29.9983329772949,7.66133340199788,37.2820011774699,73.1603336334229,78.0710016886393,26.4830004374186,12.5093336900075,8.72700039545695,21.5566679636637,0.270666678746541,0,100,not_infested,92.1911973497397,88.1526104417671,24.525,3.60692307692308,98.2897752815663,92.9155086084516,30.2861906085024,14.4762434009447,77.7403592181722,82.8923037684117,2.41048951048951,5.13517985611511,95.4529202996636,95.6507935468869,24.1077610625039,24.9606596588406,90.6824191063914,92.5075817536381,5.57930604982206,20.064512195122,97.8322944625919,99.5544699409518,29.852677398348,36.54988632339,10_2015,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.58331,39.71769,2015-07-02
8,2016,20.9334998130798,14.8340002695719,29.7233333587646,6.53333330154419,4.00166656573613,0.619333287080129,13.3960002263387,-7.51733334859212,22.020333925883,13.164999961853,32.9309997558594,7.44999996821086,8.85399977366129,74.8566652933757,40.7299995422363,19.602666536967,12.7296671867371,7.72633361816406,21.5593338012695,-0.492000043392181,0,100,not_infested,90.3451995685005,90.4037755637126,3.4488,14.775,95.6812839202318,97.6020005983317,26.6111111111111,27.3611111111111,93.5046149607384,94.1394757956673,8.69802631578947,25.1316666666667,98.3255950345831,98.8152331961238,23.125118065613,47.4749700900447,91.6498918336493,94.8267875251963,6.52548854041013,62.977972027972,97.2219037140513,99.763761507264,17.1683271256541,57.1630144185728,8_2016,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.31897,39.5935,2016-07-02
9,2016,20.9100003242493,14.6979996363322,29.6403331756592,6.67000007629395,4.39133337140083,0.896333416302999,13.6750001907349,-7.12033319473267,21.9070002237956,12.9216667811076,32.7406667073568,7.52966674168905,7.94533324241638,68.9056676228841,34.1126670837402,21.1533339818319,12.9030005137126,7.79633378982544,21.6573340098063,-0.224666635195414,1,99,infested,95.1330304996755,93.2222222222222,17.9775,33.174,96.3734768483383,97.2446936263269,22.2067815453029,51.2229016120067,94.336825459577,94.6190959878111,6.89238805970149,93.9363157894737,96.6832417408463,99.0365920995924,16.1438504861089,62.3949910329421,89.6558249059143,95.1305979759161,4.24100591715976,75.1348880597015,96.0523006011628,99.8908529689503,13.6483734322023,63.9073046304839,9_2016,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.45811,39.63639,2016-07-02
10,2016,21.1685004234314,14.9203332265218,29.9606666564941,7.26900005340576,5.03566658993562,1.55733342965444,14.255999883016,-6.62733332316081,22.2426668802897,13.0450000762939,33.6203333536784,7.95566670099894,8.30566644668579,69.4976654052734,35.4573329289754,15.181666692098,13.3280005455017,8.23866701126099,22.1076679229736,0.321333306531111,1,99,infested,92.6732673267327,66.7870036101083,3.96,0.970714285714286,92.6728414978673,83.0380157213277,14.7198215779203,4.20964594368553,75.5263666215955,83.1318681318681,1.1,8.39164556962025,84.698810226431,96.3816133639006,8.3092030718872,23.1839355407277,91.1095950880854,92.5937051632207,4.61419672131148,22.6980715705765,96.076512146716,99.594511084584,17.866518131311,36.236056957596,10_2016,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.58331,39.71767,2016-07-02
1,2017,20.210000038147,18.1003335316976,30.6790002187093,8.57066663106283,2.28233330448469,1.07466675837835,12.8966665267944,-8.44199991226196,20.7916669845581,16.8133331934611,35.222998936971,9.48066663742065,25.2210006713867,62.9083321889242,41.6726659138997,8.36033328374227,11.2456671396891,9.58733383814494,21.7873338063558,0.0646666387716929,0,100,not_infested,97.1458046767538,91.044776119403,44.79,19.44,97.7711756115232,94.7723384022936,41.31156613171,5.97675705589375,95.6429978426039,89.0964966195452,34.6017857142857,6.64071428571429,97.2591266822597,95.2560449147483,33.8863006799295,13.0067992948879,94.6671755111879,91.9245997371724,22.7897635135135,20.3052661596958,97.1163261985479,98.2100760545353,21.4051130327504,33.8906912189717,1_2017,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.19127,39.73247,2017-07-02
8,2017,19.8116664886475,17.5893332163493,29.8903338114421,8.54300006230672,2.90300003687541,1.30533327658971,13.0873333613078,-7.42866675059001,19.9900000890096,16.2733335494995,33.1766675313314,9.46799993515015,25.6639995574951,66.7103322347005,49.1863333384196,6.48499989509583,11.3566670417786,9.44633372624715,21.4883340199788,0.557333375016848,1,99,infested,95.9770114942529,80.5147058823529,21.69,5.68,96.1477776617787,91.0386591672682,20.0777561788392,15.7733962788114,92.4121257206621,94.1383662567143,12.3345,42.915,94.7492452911619,98.8614194548182,8.62736457775959,54.0304050863995,91.830475393838,95.2054011029079,11.7002950819672,51.008409703504,95.5781134279031,99.1067792591114,11.3251360267341,60.0568384673607,8_2017,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.25206,39.59354,2017-07-02
9,2017,19.5236663818359,17.2730000813802,29.349666595459,8.63300005594889,3.6123331785202,1.8509999314944,13.4603335062663,-5.95399991671244,19.400333404541,15.9063329696655,32.0373331705729,9.51966667175293,25.0076665878296,66.369332631429,50.2623341878255,6.72566684087117,11.5670002301534,9.56133365631104,21.4043343861898,1.33933341503143,1,99,infested,90.3780068728522,94.2282580308174,5.562,14.6925,90.7420511200202,97.1696109155875,8.54535398230089,54.1758849557522,94.6700507614213,94.9730103098058,12.9,40.2647727272727,96.2843817319716,98.7423967736855,9.47524160292127,61.9668209147858,91.0546170795219,95.1657349101868,9.61531914893617,42.1951271186441,95.1713962173973,98.952824325662,8.60436158424438,63.1989901413117,9_2017,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.45879,39.63694,2017-07-02
10,2017,19.4586668014526,17.3646666208903,29.4106667836507,8.88266658782959,4.00266667207082,2.32533329104384,14.0199998219808,-5.37266659736633,19.1726665496826,16.1230004628499,32.1083329518636,9.76000006993612,25.2500006357829,58.3290004730225,51.5116653442383,8.74733352661133,11.7300003369649,9.84433364868164,21.714334487915,1.75500019391378,58,42,infested,93.8164251207729,88.593421973408,6.95571428571429,2.7825,94.1872581897988,91.1273301058077,15.0822414273766,20.6858098689713,87.9132231404959,89.8358896391361,5.96596153846154,8.83408695652174,93.4227090901685,97.2397502627376,10.8474682946785,35.5225477546653,92.5916479858249,92.791572218893,10.9408441558442,10.5410446247464,95.8707325310603,97.9969511764401,10.6949947013474,32.9867547966374,10_2017,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.69135,39.68216,2017-07-02
8,2018,17.7546669642131,17.9413331349691,30.4659996032715,7.41233317057292,2.442999958992,1.65199998517831,13.4493335088094,-8.07966677347819,18.184666633606,17.4299999872843,35.2196655273438,8.26966635386149,25.2590001424154,48.1339988708496,58.7366676330566,8.95133316516876,10.0983338356018,9.79666709899902,21.9566682179769,-0.333333353201548,5,95,infested,95.6756756756757,80.0475059382423,23.625,1.695,96.417802572496,85.0123227645291,29.1666666666667,6.27777777777778,95.1681843523509,95.2096538274013,22.3159090909091,28.6217307692308,97.3132884117742,98.4871688104106,17.1686652188965,52.0473357882479,92.9750321363897,94.9609453934025,15.5883495145631,46.3553076923077,96.5573732377606,99.1588325708617,15.2858383219851,57.3713042087465,8_2018,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.3063,39.5936,2018-07-02
9,2018,17.5976661046346,17.6726665496826,30.1413326263428,7.47566668192546,2.87666654586792,1.86400002365311,13.7670001983643,-7.28466669718425,17.9149996439616,16.9546667734782,34.3853340148926,8.32566674550374,19.4816668828328,38.2563323974609,54.4946670532227,10.096999724706,10.2363338470459,9.76766697565714,21.9533341725667,0.095000018676122,0,100,not_infested,94.0993788819876,93.2676056338028,18.765,13.635,95.685896290505,96.957928484696,23.0705394190871,50.2904564315353,92.1601427456228,94.387714078958,17.06625,25.6268181818182,97.9000778853176,98.6331813026075,14.3261875531212,59.1588755626909,91.1151593414196,94.8391764179002,10.1599740932642,33.7964716006885,96.4745931004327,98.926776265441,12.4460172744722,62.315773238278,9_2018,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.4582,39.6365,2018-07-02
10,2018,17.6643330256144,17.5766665140788,30.111333211263,7.61600001653035,3.26999998092651,2.07500001788139,14.2083333333333,-6.97366666793823,17.9643328984578,16.7073329289754,34.240000406901,8.44033320744832,23.624000231425,37.728333791097,52.7663332621256,12.3746669689814,10.4666667779287,9.82533391316732,22.1593341827393,0.321333348751068,0,100,not_infested,82.4242424242424,94.6506550218341,2.64,9.47,88.3716684170722,96.7091632193468,7.30088495575221,26.1891592920354,84.3685300207039,97.0222989205834,2.56628571428571,58.3004347826087,88.8271323014329,98.7353272076472,3.14340609153044,46.9274622822766,92.3127175247514,94.8994154942704,9.71978208232446,23.1289728958631,96.1843626686319,98.9468130016663,12.7376366133873,51.4465954815845,10_2018,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.60399,39.681666,2018-07-02
7,2019,18.1893332799276,13.7750005722046,29.7636661529541,6.20433330535889,2.25299998124441,0.604666709899902,14.1646664937337,-6.95300022761027,20.0993334452311,11.9806664784749,33.2386671702067,7.03733332951864,24.9210001627604,58.8733336130778,53.0616671244303,18.3503336906433,10.2210995356242,7.18983340263367,21.9640661875407,-0.374366730451584,77,23,infested,97.2843797523354,78.6026200873362,30.2142857142857,1.134,98.0655825775511,86.1393099909444,65.2234249236747,3.49708576186511,95.7217008336392,88.3207821376668,17.343,7.10443298969072,97.3269139780029,95.6035293573524,30.3292621505918,24.1028708133971,94.6370491971477,94.2859843561689,15.3514285714286,17.9307042253521,96.8570461003343,98.4037465512238,13.9820632925854,36.3612475722609,7_2019,08,005,00198118,0500000US08005,08005,Arapahoe,06,2066632437,19499590,-104.5830761,39.7178833,2019-07-02
