"","Block_name","Treatment","Date","Site","Ranch","Year","Low.reading_mean","Low.reading_sd","High.reading_mean","High.reading_sd","Low.rounded_5_mean","Low.rounded_5_sd","Low.rounded_10_mean","Low.rounded_10_sd","High.rounded_5_mean","High.rounded_5_sd","High.rounded_10_mean","High.rounded_10_sd","Sample_ID_vor","mean_biomass","sd_biomass","Sample_ID_bio","X_coord","Y_coord","ID","Block_Id"
"49","2","PR",2023-10-10,"OK","CR","2023",36.8846153846154,14.7657087146589,76.4230769230769,18.8810446255986,37.8846153846154,14.7765406589687,40,15.4919333848297,76.9230769230769,18.170136107191,78.4615384615385,16.8978833449181,"2023-10-10_OK_CR_PR_2",3246.96,2050.83057515729,"2023-10-10_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"50","2","PR",2023-05-24,"OK","CR","2023",25.1111111111111,9.63300948794673,51.4814814814815,10.3936754821617,26.4814814814815,9.88538303359044,27.7777777777778,10.5003052458683,53.8888888888889,10.5003052458683,56.6666666666667,10.7417231105915,"2023-05-24_OK_CR_PR_2",1550.96,477.175489730979,"2023-05-24_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"51","2","PR",2022-04-28,"OK","CR","2022",8.91666666666667,3.97242266683338,24.8958333333333,10.831867058436,10.7291666666667,4.49462839366761,12.2916666666667,5.15280685061223,26.7708333333333,10.8416839065285,29.375,10.79918239616,"2022-04-28_OK_CR_PR_2",1135.48,622.509874620475,"2022-04-28_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"52","2","PR",2022-08-17,"OK","CR","2022",32.1111111111111,11.570297959508,51.6296296296296,18.6880219724337,33.1481481481481,11.6971518680131,34.0740740740741,11.8514066867963,52.037037037037,18.4630222575609,52.5925925925926,18.3119533454964,"2022-08-17_OK_CR_PR_2",3311.28,741.518140034349,"2022-08-17_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"53","2","PR",2022-10-10,"OK","CR","2022",20.6296296296296,9.06874661914011,79.9259259259259,13.8728454347275,22.037037037037,9.01486584857513,23.7037037037037,8.83530860030809,80.9259259259259,13.2314483361129,82.2222222222222,12.5064086135971,"2022-10-10_OK_CR_PR_2",2304.4,755.679720516569,"2022-10-10_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"54","2","PR",2022-06-03,"OK","CR","2022",29.8888888888889,7.27658697115055,68.4814814814815,18.0328127640237,31.4814814814815,6.90802415461887,33.7037037037037,7.41523802623726,70,17.595891128766,72.5925925925926,17.6706172006162,"2022-06-03_OK_CR_PR_2",3367.12,1087.06527494903,"2022-06-03_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"55","2","PR",2023-07-19,"OK","CR","2023",34.28,11.5018839036626,66.56,16.1350550045545,36.4,11.3210717984945,38.8,12.3558353285671,68.2,15.4704018478297,70,14.4337567297406,"2023-07-19_OK_CR_PR_2",2687.44,1136.72964595809,"2023-07-19_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"56","2","PR",2023-09-15,"OK","CR","2023",32.8461538461538,17.3197974761654,73.7692307692308,16.0905132107281,35,17.8885438199983,36.9230769230769,18.4974010648482,75.7692307692308,15.4720591837226,76.9230769230769,14.904826270502,"2023-09-15_OK_CR_PR_2",2108.64,436.517912576334,"2023-09-15_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"57","3","AD",2023-05-24,"OK","CR","2023",39.5357142857143,19.3591439641957,65,21.1414985978516,41.4285714285714,19.7135572290832,43.2142857142857,19.446711885936,66.7857142857143,20.4674215258137,69.6428571428571,19.9038695022858,"2023-05-24_OK_CR_AD_3",1734.73333333333,1440.10976063169,"2023-05-24_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
"58","3","AD",2022-06-20,"OK","CR","2022",38.8666666666667,18.5894544323375,66.1333333333333,16.5482228097436,40.3333333333333,18.285727114117,41.6666666666667,18.5850019868327,67.6666666666667,15.9597194110097,70,14.6216655497339,"2022-06-20_OK_CR_AD_3",3433.26666666667,1248.83355282706,"2022-06-20_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"59","3","AD",2023-10-10,"OK","CR","2023",34.7241379310345,23.8041061159686,75.0689655172414,25.7459165062883,36.7241379310345,23.3863460648732,38.2758620689655,23.3098638712151,75.6896551724138,24.7387830978519,76.2068965517241,23.9663146197575,"2023-10-10_OK_CR_AD_3",1484.64,660.189706069399,"2023-10-10_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
"60","3","AD",2023-09-11,"OK","CR","2023",28.0344827586207,22.9042771405266,75.7241379310345,21.2718737030248,29.6551724137931,22.7537687020806,32.4137931034483,22.9370524345269,76.2068965517241,21.0295358795753,77.5862068965517,19.3935137193918,"2023-09-11_OK_CR_AD_3",1658.13333333333,1297.9525209601,"2023-09-11_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
"61","3","AD",2023-04-19,"OK","CR","2023",14.2758620689655,8.61434249096959,28.551724137931,16.9528468045436,16.3793103448276,8.33415431095548,18.6206896551724,8.75219887923457,29.6551724137931,16.740190863541,30.6896551724138,17.0986704752067,"2023-04-19_OK_CR_AD_3",488.133333333333,351.926325623229,"2023-04-19_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
"62","3","AD",2022-09-13,"OK","CR","2022",31.0344827586207,18.8877941664162,77.551724137931,17.397836907617,32.5862068965517,18.5943870973768,35.1724137931034,18.8264042646743,78.448275862069,16.8556607848109,79.3103448275862,16.6756954198015,"2022-09-13_OK_CR_AD_3",3005.53333333333,1519.13024414191,"2022-09-13_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"63","3","AD",2023-07-19,"OK","CR","2023",57.6785714285714,21.4390670945262,78.9285714285714,17.2174084414337,59.4642857142857,21.008785010539,61.7857142857143,20.1941633350885,80,16.3299316185545,80.7142857142857,16.0850911943377,"2023-07-19_OK_CR_AD_3",2750.4,1319.35647343696,"2023-07-19_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
"64","3","AD",2022-08-17,"OK","CR","2022",35.3,24.1934017793111,54.6333333333333,28.3360174523074,36.3333333333333,23.4128366401901,37.6666666666667,22.3889340482322,55.3333333333333,28.2517418850631,56,27.8666776659495,"2022-08-17_OK_CR_AD_3",3720.13333333333,1365.49423531067,"2022-08-17_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"65","3","AD",2022-07-18,"OK","CR","2022",39.1666666666667,18.0747172121406,66.8666666666667,21.2241458677633,41.1666666666667,17.9886618185731,43.3333333333333,18.4453214950966,68.1666666666667,20.6982980032148,69.6666666666667,20.0831604418561,"2022-07-18_OK_CR_AD_3",2862,1569.60022935778,"2022-07-18_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"66","3","AD",2022-06-03,"OK","CR","2022",35.7666666666667,23.2270403258541,62.8333333333333,17.7338237768149,37.5,22.8091784308347,39.3333333333333,22.2731217844062,64.6666666666667,17.1671967332515,66.6666666666667,16.8836450822791,"2022-06-03_OK_CR_AD_3",2650.8,862.148015134292,"2022-06-03_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"67","3","AD",2022-04-27,"OK","CR","2022",9.82,4.89351924613002,23.9,8.98354504817853,11.6,5.09501557146486,13.6,5.2527932316715,25.8,8.82713811758595,27.8,9.95705062470093,"2022-04-27_OK_CR_AD_3",2408.36,1393.67949065295,"2022-04-27_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"68","3","AD",2022-10-10,"OK","CR","2022",21.6666666666667,13.8771291210999,66.8666666666667,19.4364274660669,23.3333333333333,13.6668068397633,25,13.8339911213224,67.8333333333333,18.9228621683845,68.6666666666667,18.7052147133163,"2022-10-10_OK_CR_AD_3",1732.66666666667,1943.13407326069,"2022-10-10_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2022","3_AD"
"69","3","AD",2023-06-21,"OK","CR","2023",37.2413793103448,18.6272748800818,76.6896551724138,17.7946690417501,39.4827586206897,18.5811361517442,41.3793103448276,19.2212936109622,77.7586206896552,16.7750988338877,78.6206896551724,15.9741169957248,"2023-06-21_OK_CR_AD_3",1655.52,564.204246705039,"2023-06-21_OK_CR_AD_3",-97.212413765,33.923542311,"3_AD_2023","3_AD"
